"3649"  2.e+0
"3654"  6.e+0
"3659"  6.e+0
"3664"  1.2e+1
"3669"  6.e+0
"3674"  2.e+0
"3679"  3.e+0
"3684"  2.e+0
"3689"  0.0e+0
"3694"  0.0e+0
"3699"  0.0e+0
"3704"  0.0e+0
"3709"  0.0e+0
"3714"  1.e+0
"3719"  2.e+0
"3724"  0.0e+0
"3729"  1.e+0
"3734"  1.e+0
"3740"  0.0e+0
"3745"  0.0e+0
"3750"  1.e+0
"3755"  0.0e+0
"3760"  1.e+0
"3765"  0.0e+0
"3770"  0.0e+0
